sichtsrathes, und es könnte einmal in unabsehbarer Zeit sich ein,[],[],[],[];;
Actions-Comittee finden, welches, um ätber die Jätdische Colonial,[],[],['Actions-Comittee'],[];;
bank nach eigenem Ermessen verfätgen zu können, den Congress,[],[],[],[];;
nicht einberuft und mit der Einberufung des Congresses mehrere,[],[],[],[];;
Jahre wartet. Ich schliesse mit nochmaligem Ersuchen, diesen,[],[],[],[];;
Entwurf anzunehmen. Schliesslich ist ja besser eine nicht,[],[],[],[];;
ganz in allen Theilen zweckmässige Organisation als keine.,[],[],[],[];;
"Vors. Dr. Herzl: Generalredner contra ist Herr Dr. Boden,""['Dr. Herzl', 'Herr Dr. Boden']"",['Vors'],[],[]";;
heimer.,[],[],[],[];;
Del. Dr. Bodenheimer: Es ist gewiss keine dankbare Aufgabe, nach,['Del. Dr. Bodenheimer'],[],['Del.'],[];;
dem man uns zwei Tage in Aussicht gestellt hat, in fätnf Minuten jene,[],[],[],[];;
Gesichtspunkte zu erörtern, welche gegen die Commissionsvorschläge,[],['Gesichtspunkte'],[],[];;
sprechen. Es ist kaum möglich, die Gegengrätnde hier nur kurz anzu,[],[],[],[];;
deuten, geschweige denn genätgend zu begrätnden. Ich bitte deshalb um,[],[],[],[];;
geneigte Aufmerksamkeit, damit ich mich ganz kurz fassen kann. Es,[],[],[],[];;
handelt sich nicht um eine Gegnerschaft gegen die Principien, welche,[],['Principien'],[],[];;
in den Statuten zum Ausdrucke gebracht sind. Wir sind ätberzeugt,,[],['Statuten'],[],[];;
dass in den Statuten reiflich erwogen worden ist die Freiheit der,[],['Statuten'],[],[];;
einzelnen Landesorganisationen gegenätber dem Actions-Comittee, dass,[],[],[],[];;
reiflich erwogen worden ist eine nättzliche und zweckmässige Ver-,[],['reiflich'],[],[];;
"bindung durch Vertrauensmänner zwischen den Districtsorganisationen,,[],[],[],""['Vertrauensmänner', 'Districtsorganisationen,']""";;
den Landesorganisationen und dem Actions-Comittee. Wir haben aber,[],[],[],[];;
Bedenken gegen einzelne Punkte, und wir haben, um ein Compromis,[],['Punkte'],[],[];;
zu ermöglichen, diese Punkte auf 5 reduciert, die nicht im Einklange,['Einklange'],[],[],[];;
stehen mit dem Vorschläge der Commission. Ich beehre mich, dieselben,[],[],[],[];;
kurz vorzutragen. Es handelt sich zunächst um eine Bemerkung zu Â§ 1,[],[],[],[];;
in der Einleitung. Hier ist in dem Statuten entwurfe einfach gesagt: Die,[],[],[],[];;
zionistische Organisation umfasst jene Juden, welche sich mit dem,[],[],[],[];;
Programm des Zionistencongresses einverstanden erklären und Schekel,['Schekel'],[],[],[];;
zahler sind.œ Uns, d. h. denjenigen, welche gewillt sind, eine straffe,[],[],[],[];;
Organisation zu schaffen, genätgt das nicht. Wir wollen weiterhin, dass,[],[],[],[];;
jeder Zionist sich einer Landesorganisation anschliesse. Wir wollen,[],[],[],[];;
227,[],[],[],[];;
nicht eine Truppe von wilden Zionisten, die im Lande zerstreut sind,,[],[],[],[];;
neben der eigentlichen Landesorganisation, wir wollen eine geschlossene,[],[],[],[];;
Partei bilden, wir wollen nicht, dass es zersprengte Theile gebe, die,[],[],[],[];;
nicht mit uns marschieren. Aus diesem Grunde empfehle ich als Zusatz,[],[],[],[];;
zu Â§ 1: welche sich mit dem Programm des Zionistencongresses ein,[],[],[],[];;
verstanden erklären und einer zionistischen Organisation angehören.,[],[],[],[];;
Ich glaube, die Zweckmässigkeit dieser Bestimmung leuchtet ein,,[],[],[],[];;
und fätge kein Wort hinzu.,[],[],[],[];;
Im Punkte II Gliederungœ heisst es unter A (liest): An der Spitze,[],['Punkte'],[],['A'];;
jedes Vereines steht ein vom Vereine gewählter und vom Landes-Comittee,[],[],[],[];;
bestätigter Vorstand.,[],[],[],[];;
Wir sind der Meinung, dass sich das Landes-Comittee nicht damit,[],[],[],['Landes-Comittee'];;
zu befassen hat, zu erwägen, wer Vorstand einer Ortsgruppe sein soll.,['Ortsgruppe'],[],[],[];;
Diese soll frei sein in der Wahl des Vorstandes. Dagegen verlangen,[],[],[],[];;
wir, dass bei der Grätndung der Ortsgruppe die Bestätigung der Landes-,[],[],[],[];;
organisation eingeholt werde, damit wir in der Lage sind, zu beurtheilen.,[],[],[],[];;
ob diese Ortspruppe sich der zionistischen Gesammtorganisation in,[],[],[],[];;
einer richtigen Form und mit dem richtigen Inhalte anreiht. Wir wollen,[],[],[],[];;
verhindern, dass sich eine Ortsgruppe constituiert, die neben einer,[],[],[],[];;
zionistischen Ortsgruppe lebt, aber nicht eine solche ist. Deshalb,[],[],[],[];;
empfehlen wir die Streichung des anderen Passus und wollen eingesetzt,[],[],[],[];;
haben: Dieselben bedätrfen der Bestätigung durch das Landes-Comittee.,[],[],[],[];;
Gegen die Verweigerung dieser Bestätigung kann der Verein an den,[],[],[],[];;
Congress appellieren.,[],[],[],[];;
"Vors. Dr. Herzl: Herr Dr. Bodenheimer, die 5 Minuten,""['Dr. Herzl', 'Herr Dr. Bodenheimer']"",['Vors'],[],[]";;
sind um.,[],[],[],[];;
"Del. Dr. Bodenheimer: Ich werde die 5 Punkte verlesen; ich glaube,,['Del. Dr. Bodenheimer'],[],['Del.'],[]";;
das ist meine Aufgabe.,[],[],[],[];;
"Vors. Dr. Herzl: Herr Doctor, concludieren Sie!,""['Dr. Herzl', 'Herr Doctor']"",['Vors'],[],[]";;
Del. Dr. Bodenheimer: Ich bitte den Congress zu befragen, ob er,['Del. Dr. Bodenheimer'],[],['Del.'],[];;
mich,[],[],[],[];;
anhören will.,[],[],[],[];;
"Vors. Dr. Herzl: Herr Dr. Bodenheimer, concludieren Sie,,""['Dr. Herzl', 'Herr Dr. Bodenheimer']"",['Vors'],[],[]";;
wir haben nur 5 Minuten Sprechzeit.,[],[],[],[];;
"Del. Dr. Bodenheimer : Dann muss ich zu meinem Bedauern er,['Del. Dr. Bodenheimer'],[],""['Del.', 'Bodenheimer']"",[]";;
klären, dass ich nicht in der Lage bin, die wenigen Punkte vorzutragen,,[],[],[],[];;
und daher auf das Wort verzichte.,[],[],[],[];;
"Vors. Dr. Herzl. Ich wätrde Ihnen empfehlen, Herr Dr. Boden,""['Dr. Herzl', 'Herr Dr. Boden']"",['Vors'],['Dr. Boden'],[]";;
heimer, zu bedenken, dass die Zeit sehr vorgeschritten ist und wir,[],[],[],[];;
baldigst schliessen mätssen.,[],[],[],[];;
Del. Dr. I. Marmore: Als Correferent und als Mitarbeiter,['Del. Dr. I. Marmore'],[],['Del.'],[];;
des,[],[],[],[];;
Organisations-Ausschusses erlaube ich mir, Ihnen den Entwurf, der,[],[],[],[];;
mit,[],[],[],[];;
so viel Mäthe und Arbeit zustande gekommen, zur Annahme zu,[],['Mäthe'],[],[];;
empfehlen. Dieser Entwurf wurde vom Sub-Comittee ausgearbeitet,,[],['Sub-Comittee'],[],[];;
welchem Vertreter sämmtlicher Länder angehört haben, und in diesem,[],[],[],[];;
Sub-Comittee ist keine einzige Bestimmung festgesetzt worden, die nicht,['Sub-Comittee'],[],[],[];;
einstimmig angenommen worden wäre. Es wurden, geehrte Versamm,[],[],[],[];;
lung, von verschiedenen Länder verschiedene Wätnsche geäussert.,[],['Wätnsche geäussert'],[],[];;
Nachdem es sich jedoch bloss um die Schaffung eines Skeletts handeln,['Skeletts'],[],[],[];;
konnte, dem sich dann die einzelnen Länder möglichst anpassen,[],[],[],[];;
sollten, war es selbstverständlich, dass in manchen Punkten ein Com,[],[],[],[];;
promiss geschlossen werden musste. Den Sonderwätnschen jedes ein,[],[],['promiss'],[];;
zelnen Landes glaubten wir nicht ganz entsprechen zu können, wenn,[],[],[],['zelnen Landes'];;
wir den Herren einen Weltzionismus und keinen Provinzzionismus,[],[],[],[];;
vorlegen wollten.,[],[],[],[];;
Ich bin beauftragt, Ihnen ganz kurz die Principien auseinander,[],['Principien'],[],[];;
zusetzen, auf denen dieser Entwurf beruht, und das ist die Festsetzung,[],[],[],[];;
15,[],[],[],[];;
228,[],[],[],[];;
der Landesautonomie. Ich habe Ihnen daher im Namen des Referenten,[],['Landesautonomie'],[],[];;
einen Zusatz, den einige Länder schliesslich noch gewätnscht haben,,[],[],[],[];;
vorzuschlagen, u. zw. als Zusatz zu Punkt 9 des Art. III, dahingehend:,[],[],[],[];;
Der Wahlmodus bleibt den Landesorganisationen ätberlassen.œ Es soll,[],[],[],[];;
nämlich mit Bezug darauf in Punkt IV Actions-Comitteeœ auf Seite,[],['Punkt'],[],[];;
6,[],[],[],[];;
zum Schlusse hinzugefätgt werden: Ueber alle Fragen, welche die,[],[],[],[];;
Landesorganisationen beräthren, kann das engere Actions-Comittee nur,[],[],[],[];;
im Einverständnisse mit dem grossen Actions-Comittee Beschlätsse fassen.œ,[],[],[],[];;
Die von Herrn Dr. Kokesch namens des Actions-Comittees ge,['Herrn Dr. Kokesch'],[],['Herrn Dr. Kokesch'],['Actions-Comittees ge'];;
stellten Anträge wurden von der Commission acceptiert. Bezätglich des,[],['Bezätglich'],[],[];;
zweiten Absatzes des Punktes 7 Art. III kam eine Einigung dahin zu,[],[],[],[];;
stande, dass am Schlätsse der Zusatz hinzugefätgt wird: wenn die,[],[],[],[];;
Landesorganisation dem zustimmt.,[],[],[],[];;
Nehmen Sie, meine Herren, diesen Entwurf an. Wenn manche,[],[],[],[];;
7.,[],[],[],[];;
Wätnsche nicht befriedigt worden sind, so wird auf dem nächsten Con,[],[],[],[];;
gresse, wo wir zu den theoretischen Wätnschen noch unsere praktischen,[],[],[],[];;
Erfahrungen werden hinzufätgen können, Gelegenheit sein, sie in viel,[],[],[],[];;
leicht,[],[],[],[];;
längerer Zeit zu berathen.,[],[],[],[];;
Noch eines muss ich hinzufätgen. Nachdem der Agitations,[],[],[],[];;
Ausschuss seinen Entwurf mit dem Organisationsstatut verquickt hat,,[],[],[],['Organisationsstatut'];;
so empfehle ich diesen Bericht des Agitations-Ausschusses als Reso,[],['Reso'],[],[];;
lution dem Congresse zur Annahme.,[],[],[],[];;
"Del. Buber (zur Geschäftsordnung): Ich muss als Referent des,[],['Del. Buber'],""['Del.', 'Buber']"",[]";;
Agitations-Ausschusses erklären, dass wir Sie bitten, diesen Entwurf,[],[],['Agitations-Ausschusses'],[];;
nicht als Resolution anzunehmen, sondern zum Beschlusse zu erheben.,[],[],[],[];;
Vors. Dr. Herzl: Wir werden ätber den Entwurf des Organisations,['Dr. Herzl'],['Vors'],[],[];;
Ausschusses mit dem Zusatze abstimmen, der Ihnen mitgetheilt worden,[],[],[],[];;
ist und welchen das Actions-Comittee acceptiert, welches sich ätberhaupt,[],[],[],[];;
in dieser ganzen Frage vollkommen untergeordnet hat.,[],[],[],[];;
Del. Dr. Bodenheimer: Ich beantrage ätber die Paragraphe, bezätglich,['Del. Dr. Bodenheimer'],[],['Del.'],[];;
deren,[],[],[],[];;
die Vereinigung der Contraredner eine Aenderung vorschlägt,,[],[],[],[];;
beso,[],[],[],[];;
ders abzustimmen. Es sind nur drei Paragraphe.,[],[],['ders'],[];;
Vors. Dr. Herzl: Diejenigen, welche fätr den unbestrittenen Theil,['Dr. Herzl'],['Vors'],[],[];;
des Organisationsentwurfes stimmen, wollen die Hand erheben.,[],['Organisationsentwurfes'],[],[];;
Del. Dr. Kohan-Bernstein (gibt eine russische Uebersetzung).,['Del. Dr. Kohan-Bernstein'],[],['Del.'],[];;
Del. Cowen (gibt eine englische Uebersetzung).,['Del. Cowen'],[],['Del. Cowen'],[];;
(Geschieht.,[],[],[],[];;
Vors. Dr. Herz: Der unbestrittene Theil des Entwurfes ist ange,['Dr. Herz'],['Vors'],[],[];;
men.,[],[],[],[];;
nom,[],[],[],[];;
Herr Dr. Bodenheimer, ich bitte, formulieren Sie selbst die,['Herr Dr. Bodenheimer'],[],[],[];;
Anträge, ätber welche Sie abgestimmt wissen wollen.,[],[],[],[];;
Del. Dr. Bodenheimer : Es wird beantragt, in der Einleitung,['Del. Dr. Bodenheimer'],[],['Del.'],['Bodenheimer'];;
in,[],[],[],[];;
Punkt 1 zu sagen: und Schekelzahler sind und einer zionistischen,['Schekelzahler'],[],[],[];;
Organisation angehören.,[],[],[],[];;
Del. Dr. I. Marmore:,['Del. Dr. I. Marmore'],[],['Del.'],[];;
Der vom Ausschusse vorgeschlagene,[],[],[],[];;
Punkt 1 lautet (liest): Die zionistische Organisation umfasst jene Juden,,[],[],[],[];;
welche sich mit dem Programm des Zionisten-Congresses einverstanden,[],[],[],[];;
erklären und Schekelzahler sind.,['Schekelzahler'],[],[],[];;
Vors. Dr. Herzl: Das ist der vom Actions-Comittee vorgeschlagene,['Dr. Herzl'],['Vors'],[],['Actions-Comittee vorgeschlagene'];;
Entwurf. Diejenigen, welche dafätr sind, wollen die Hand erheben. (Ge,[],['Entwurf.'],[],[];;
schieht.) Ist angenommen.,[],[],[],[];;
Del. Dr. Bodenheimer : Die zweite Aenderung betrifft die Gliede,['Del. Dr. Bodenheimer'],[],['Del.'],['Bodenheimer'];;
rung. Da heisst es in A (liest Punkt A des Art. II Gliederung).,[],[],[],['A'];;
Da,[],['Da'],[],[];;
.,[],[],[],[];;
gegen wird beantragt: Dieselben bedätrfen der Bestätigung durch,[],[],[],[];;
das,[],[],[],[];;
Landes-Comittee. Gegen die Verweigerung dieser Bestätigung kann der,[],[],[],[];;
Verein an den Congress appellieren.,[],[],[],[];;
229,[],['229'],[],[];;
Vors. Dr. Herzl. Ich bitte, den Entwurf des Comittees zu verlesen.,['Dr. Herzl'],['Vors'],[],[];;
"Del. Dr. I. Marmorek (liest Punkt 2 des Art. II. Gliederung).,['Del. Dr. I. Marmorek'],[],""['Del.', 'Dr. I. Marmorek']"",[]";;
Vors. Dr. Herzl: Diejenigen, welche fätr den Entwurf sind, den,['Dr. Herzl'],['Vors'],[],[];;
Herr,['Herr'],[],[],[];;
Dr. Marmorek verlesen hat, wollen die Hand erheben.,['Dr. Marmorek'],[],['Dr. Marmorek'],[];;
Del. Dr. Bodenheimer: Ich bedaure, unter diesen Umständen ver,['Del. Dr. Bodenheimer'],[],['Del.'],[];;
zichte,[],[],[],[];;
ich .... (Lebhafter Beifall und Händeklatschen.),[],['Händeklatschen'],[],[];;
Vors. Dr. Herzl: Ich bitte, ohne Motivierung. Durch den Verzicht,['Dr. Herzl'],['Vors'],[],[];;
des Herrn Dr. Bodenheimer haben wir aber diesen Punkt noch,['Herrn Dr. Bodenheimer'],[],['Herrn Dr. Bodenheimer'],[];;
nicht zur Abstimmung gebracht. Diejenigen, welche fätr den Commissions,[],[],[],[];;
entwurf sind, wollen die Hand erheben. (Geschieht.) Ist angenommen.,[],[],[],[];;
Del. Buber: Ich bitte um das Wort.,[],['Del. Buber'],[],[];;
Vors. Dr. Herzl: Nun kommt ja Ihr Antrag. Diejenigen, welche fätr,['Dr. Herzl'],['Vors'],[],[];;
den Antrag des Agitations-Ausschusses sind, aber in der Form, die von,[],[],[],[];;
der Commission proponiert worden ist, dass er nur als Resolution an,[],[],[],[];;
genommen werden soll, wollen die Hand erheben.,[],[],[],[];;
(Geschieht. ”,[],[],[],[];;
Gegenprobe.) Angenommen.,['Angenommen'],[],[],[];;
Vors. Dr. Herzl: Wir gehen zum nächsten Punkte der Tages,['Dr. Herzl'],['Vors'],[],[];;
ordnung ätber, das ist zum Berichte des Colonisations,[],[],[],[];;
Ausschusses.,[],[],[],[];;
Berichterst. Dr. Tschlenow: Geehrte Versammlung! Der Coloni,['Berichterst. Dr. Tschlenow'],[],[],[];;
sations-Ausschuss hat sich bemätht, die ihm vom Congresse gegebene,['sations-Ausschuss'],[],[],['Congresse gegebene'];;
Aufgabe nach besten Kräften zu erfätllen. Er hat die nachstehenden,[],[],[],[];;
"Beschlätsse und Resolutionen gefasst, welche einstimmig ange,[],""['Beschlätsse', 'Resolutionen']"",[],[]";;
nommen worden sind, um so,[],[],[],[];;
die Anschauungen verschiedener,[],[],[],[];;
Richtungen, die in dem Ausschusse vertreten waren, zu vereinigen. Wir,[],[],[],[];;
hoffen darum, dass der Congress sich den Beschlätssen leicht anschliessen,[],[],[],[];;
können wird. Die Beschlätsse, welche nunmehr dem geehrten Congresse,[],[],[],[];;
vorgeschlagen werden, haben folgenden Wortlaut:,['Wortlaut'],[],[],[];;
Â§ 1. Der Congress empfiehlt dem Actions-Comittee, selbst und durch,[],[],[],[];;
die unten zu erwähnende Commission mit den bestehenden Colonisations,[],[],[],[];;
Gesellschaften Verbindungen anzuknätpfen und in steter Fäthlung zu,[],[],[],[];;
bleiben, denselben jedoch zu empfehlen, die Colonisationsthätigkeit vor,[],[],[],[];;
läufig auf die in Palästina wohnenden Juden zu beschränken.,[],['Palästina'],[],['Palästina'];;
Â§ II. Zur Unterstättzung des Actions-Comittees in dieser Aufgabe,[],[],[],['Actions-Comittees'];;
wählt der Congress eine Commission, bestehend aus 11 Mitgliedern,,[],[],[],[];;
"u. zw. empfiehlt der Ausschuss fätr England Dr. Gaster, M. Rosenberg,""['Dr. Gaster', 'M. Rosenberg']"",['England'],['M. Rosenberg'],['England']";;
"(London), D. Wolffe (Birmingham), fätr Oesterreich Dr. Korkis,,""['D. Wolffe', 'Dr. Korkis']"",""['London', 'Birmingham', 'Oesterreich']"",[],['Oesterreich']";;
-,[],[],[],[];;
"Kremenetzky, fätr Frankreich Dr. Marmorek, fätr Russland Barbasch,,""['Dr. Marmorek', 'Barbasch']"",""['Kremenetzky', 'Frankreich', 'Russland']"",[],""['Frankreich', 'Russland']""";;
"Dr. Jasinowski, Ing. Ussischkin, Chissin, fätr Rumänien Pineles.,""['Dr. Jasinowski', 'Ussischkin', 'Pineles']"",""['Chissin', 'Rumänien']"",[],['Rumänien']";;
Die Commission hat das Recht, neue Mitglieder zu cooptieren.,[],[],[],[];;
Â§ III. Diese Commission hat im Einverständnisse mit dem,[],[],[],[];;
"Actions-Comittee in Palästina ein Bureau einzurichten, welches folgende,[],['Palästina'],[],""['Actions-Comittee', 'Palästina']""";;
Aufgaben hat:,[],[],[],[];;
"1. die Erforschung Palästinas und Syriens in,[],['Palästinas'],[],""['Palästinas', 'Syriens']""";;
wirtschaftlicher,,[],[],[],[];;
cultureller und rechtlicher Beziehung zu bewerkstelligen, wobei bemerkt,[],[],[],[];;
wird, dass es das zweckmässigste ist, zur Theilnehmung an diesen,[],[],[],[];;
Arbeiten einen mit den tätrkischen Gesetzen genau vertrauten Juristen,[],[],[],[];;
heranzuziehen;,[],[],[],[];
2. auf wissenschaftlichem Wege die Grundlagen der rationellen,[],[],[],[];;
Bewirtschaftung der verschiedenen Gegenden Syriens und Palästinas,[],['Palästinas'],[],['Syriens'];;
in agricultureller und industrieller Beziehung festzustellen.,[],[],[],[];;
Â§ IV. Die nöthigen Mittel hat das Actions-Comittee zu beschaffen.,[],[],[],[];;
Ausserdem schlägt der Ausschuss folgende Resolution vor, die,[],[],[],[];;
auch,[],[],[],[];;
einstimmig angenommen worden ist, und zwar:,[],[],[],[];;
Der Congress hat mit aufrichtiger Freude und Genugthuung,[],[],[],[];;
aus dem Munde des hochverehrten Herren Präsidenten vernommen,,[],[],[],[];;
230,[],[],[],[];;
dass die nächste und wichtigste Aufgabe der Bank die Erwerbung eines,[],[],[],[];;
Charters ist, und empfiehlt die energische Inangriffnahme dieser,[],[],[],[];;
Arbeit.,[],[],[],[];;
Schliesslich haben wir, dem Wunsche der englischen Mitglieder,[],[],[],[];;
des Ausschusses Folge leistend, noch folgende Resolution in ihrem,[],[],[],[];;
Namen einzubringen:,[],[],[],[];;
Der Congress empfiehlt der Bank, sobald sie ihre Thätigkeit,[],[],[],[];;
eröffnet, gutsituierten Colonisten gegen hypothekarische Sicherheit billigen,[],[],[],[];;
Credit zu gewähren.,[],['Credit'],[],[];;
welche der Ausschuss,[],[],[],[];;
und Resolutionen,,[],['Resolutionen'],[],[];;
Das sind die Beschlätsse,[],[],[],[];;
die Ueberzeugung zu,[],[],[],[];;
Wir erlauben uns,,[],[],[],[];;
Ihnen einstimmig empfiehlt.,[],[],[],[];;
der vorgeschlagenen,[],[],[],[];;
äussern, dass die Wichtigkeit und Bedeutung,[],[],[],[];;
unserer Sache von,[],[],[],[];;
gesunde Entwicklung,[],[],[],[];;
Arbeiten fätr die weitere,[],[],[],[];;
lange Erklärungen,[],[],[],[];;
solcher Klarheit ist, dass es nicht nöthig ist,,['Klarheit'],[],[],[];;
verbliebene Zeit so,[],[],[],[];;
da abzugeben, um desto mehr, als die uns,[],[],[],[];;
kurz ist. Eines möchte ich doch betonen. Alle ernsten Arbeiter haben,[],[],[],[];;
wahrgenommen, die,[],[],[],[];;
mit tiefsten Schmerzen die Missverständnisse,[],['Missverständnisse'],[],[];;
zwischen den Brätdern, die auf einem und demselben Gebiete arbeiten,,[],[],[],[];;
bestehen. Diese Wege,['Wege'],[],[],[];;
zum selben Ziele durch verschiedene Wege gehen,,[],[],[],[];;
den lohnendsten und,[],[],[],[];;
zu einigen, wenigstens zu nähern, wird immer zu,[],[],[],[];;
ehrenhaftesten Aufgaben gehören. Wir denken mit unseren Vorschlägen,[],[],[],[];;
zu diesem Ziele von diesem hohen Hause aus einen Schritt gemacht,['Hause'],[],[],[];;
zu haben.,[],[],[],[];;
Sehr geehrte Congressmitglieder! Der Colonisations-Ausschuss,[],[],[],[];;
hat sich bemätht, nach besten Kräften die ihm vom Congresse gegebene,[],[],[],['Congresse gegebene'];;
Aufgabe zu lösen, und scheint es ihm, dass es ihm gelungen ist, die,[],[],[],[];;
den gegenwärtigen Verhältnissen angemessenen Aufgaben hervorzuheben.,[],[],[],[];;
Er betont mit besonderer Genugthuung, dass die von ihm gefassten,[],[],[],[];;
Beschlätsse einstimmig angenommen worden sind und also die Vertreter,[],[],[],[];;
verschiedener Strebungen vereinigt haben. Wir hoffen darum, dass die,[],[],[],[];;
hochverehrte Versammlung sich leicht den von uns gefassten Beschlätssen,[],[],[],[];;
anschliessen können wird.,[],[],[],[];;
Vors. Dr. Herzl. Ich glaube. Sie werden mit mir einverstanden,['Dr. Herzl'],['Vors'],[],[];;
diesen ganzen Antrag dem Actions-Comittee als,[],[],[],[];;
sein, wenn ich Sie bitte,,[],[],[],[];;
Wir können jetzt einen solchen Antrag in einer,[],[],[],[];;
Resolution mitzugeben.,[],[],[],[];;
Minute absolut nicht erledigen. Geben Sie uns das als Resolution mit,,[],[],[],[];;
dem Congresse haben Sie es bereits zur Kenntnis gebracht. Sind Sie,[],[],[],[];;
damit einverstanden? Wenn Sie damit nicht einverstanden sind, wird,[],[],[],[];;
man Ihren Antrag separat zur Discussion bringen, wann, das können,[],[],[],[];;
Sie sich ausrechnen. Seien Sie ätberzeugt, dass wir alles thun werden,,[],[],[],[];;
was sich thun lässt.,[],[],['thun'],[];;
Berichterstatter Dr. Tschlenow: Die Kätrze der Zeit erlaubt das,['Dr. Tschlenow'],[],['Dr. Tschlenow: Die Kätrze der'],[];;
allerdings nicht. Wenn dieser Antrag nicht en bloc angenommen wird,,[],[],[],[];;
werden wir verzichten. Aber wenn er en bloc angenommen wird, dann,[],[],[],[];;
geht es doch.,[],[],[],[];;
...,[],[],[],[];;
Obmann des vorjährigen Colonisations,[],[],[],[];;
Del. Mr. Greenberg,,['Del. Mr. Greenberg'],[],['Mr. Greenberg'],[];;
Ausschusses, spricht englisch.,[],[],[],[];;
Del. J. Cohen-Hamburg (ätbersetzt: Das Colonisations-Comittee,,['Del. J. Cohen-Hamburg'],[],[],['Del.'];;
welches vom II. Baseler Congresse 1898/5688 eingesetzt wurde, hatte,['Baseler'],[],[],[];;
während des verflossenen Jahres wenig Gelegenheit, seine Wirk-,['Wirk-'],[],[],[];;
samkeit auszunättzen.,[],[],['samkeit'],[];;
Eine der ersten Erwägungen des Comittees war die Erwerbung,[],[],[],[];;
von Grund und Boden bei Modin in Juda, wo sich sowohl die,[],['Juda'],['Modin'],['Juda'];;
Geburts-, wie die Grabstätte der Makkaber befindet, und wurde,['Geburts-'],['Makkaber'],[],[];;
das Recht darauf vom Vorsitzenden auf seinen Namen privatim,[],[],[],[];;
”,[],[],[],[];;
231,[],[],[],[];;
gesichert. Fätr die Erwerbung dieses historischen Platzes wären,[],[],[],[];;
1000 Pfund Sterling aufzubringen, und um ein lebendiges,[],[],[],[];;
makkabäisches Denkmal durch die Nutzbarmachung des Landes,[],[],[],[];;
fätr einen praktischen Zweck, wie z. B. die Errichtung einer Acker,[],[],[],[];;
bauschule oder eines anderen Institutes herzustellen, wätrde eine,[],[],[],[];;
weit grössere Summe, vorläufig auf 10.000 Pfund Sterling geschätzt,,[],[],[],[];;
zu beschaffen sein.,[],[],[],[];;
Da die ganze Energie der Zionisten und ihre verfätgbaren,['Energie'],[],[],[];;
Mittel während des verflossenen Jahres fätr die erfolgreiche,['Mittel'],[],[],[];;
Grätndung des Jewish Colonial Trust in Anspruch genommen waren,,[],[],[],[];;
war das Comittee der Ansicht, dass, obwohl der Plan seinen Beifall,[],[],[],[];;
hatte, kein Appell fätr eine so grosse Summe fätr den Augen,[],[],[],[];;
blick statthaft sei. Es sind jedoch sowohl in England, wie in,[],['England'],[],['England'];;
Amerika Schritte unternommen, um aus Privatquellen den zur,[],['Amerika'],[],[];;
Erwerbung des Modin-Grundstätckes erforderlichen Betrag zu er-,[],['Betrag'],[],[];;
halten, und das Comittee hofft, dass seine Nachfolger in der Ver,[],[],[],[];;
tretung des Zionismus in seine colonisierende Thätigkeit das Werk,[],[],[],[];;
bei der ersten Gelegenheit aufnehmen werden, welche sich zur,[],[],[],[];;
Verwendung der Mittel des Jewish Colonial Trust unter der,['Jewish Colonial Trust'],[],[],[];;
Direction des Congresses fätr diesen oder ähnliche Zwecke bietet.,['Zwecke'],[],[],[];;
Ein Unterstättzungsgesuch, welches von einer kleinen Colonie,[],[],[],[];;
bei Jericho an das Actions-Comittee gerichtet wurde, ward,['Jericho'],[],[],['Jericho'];;
diesem Comittee ätbergeben, und durch Mithilfe der englischen,[],['Mithilfe'],[],[];;
Zionist-Federation wurde der erforderliche Betrag aufgebracht, ein,[],['Betrag'],[],[];;
Zeichen der Sympathie der Zionisten mit den in Palästina be,[],['Palästina'],[],['Palästina be'];;
stehenden Colonien.,[],[],[],[];;
Das Colonisations-Comittee war davon durchdrungen, dass eine,[],[],[],[];;
gemeinsame Action mit der Jewish Colonisation Association,[],[],[],[];;
höchst wätnschenswert sei, und knätpfte zu diesem Zwecke Unter,[],['Zwecke Unter'],[],[];;
handlungen mit dieser Gesellschaft behufs eines Zusammenwirkens,[],[],[],[];;
an. Diese hat indes bis jetzt dieser Aufforderung nicht entsprochen,,[],[],[],[];;
und das Comittee kann es nur bedauern, dass seine wohlgemeinten,[],[],[],[];;
Versuche, ein Zusammenwirken im Sinne der wiederholten,[],[],[],[];;
Beschlätsse des Congresses herbeizufäthren, bis jetzt erfolglos waren.,[],[],[],[];;
Eine selbständige colonisatorische Arbeit kann natätrlich nicht,[],[],[],[];;
mit irgendwelcher Aussicht auf Erfolg ohne grosse Mittel unter-,[],[],[],[];;
nommen werden, und das Comittee gibt sich der Hoffnung hin,,[],[],[],[];;
jetzt nach der Grätndung des Jewish Colonial Trust diese,[],[],[],[];;
dass,[],[],[],[];;
fehlenden Mittel in energischer und dauernder Weise fätr,[],[],[],[];;
bisher,[],[],[],[];;
diesen wesentlichen Zweck der zionistischen Bewegung zur Ver-,[],[],[],[];;
fätgung kommen werden.,[],[],[],[];;
Del. Schenkin (zur Geschäftsordnung): Ich beantrage, den Antrag,['Del. Schenkin'],[],['Schenkin'],[];;
Tschlenow en bloc anzunehmen.,[],['Tschlenow'],[],[];;
Ich stelle denselben Antrag,[],[],[],[];;
Del. Soff (zur Geschäftsordnung):,['Del. Soff'],[],['Del.'],[];;
und bitte, wenn es möglich ist, um die russische Uebersetzung.,[],[],[],[];;
232,[],[],[],[];;
